Year,Occupation,Total_Number,Men_Number,Women_Number,Total_MedianEarnings,Men_MedianEarnings,Women_MedianEarnings
2014,"...Meter readers, utilities","25,329","21,464","3,865","37,039","36,727","38,729"
2014,...Postal service clerks,"90,764","46,025","44,739","54,650","55,978","52,953"
2014,...Postal service mail carriers,"252,571","160,610","91,961","55,921","57,131","52,261"
2014,"...Postal service mail sorters, processors, and processing machine operators","52,498","28,102","24,396","54,788","55,844","52,804"
2014,"...Production, planning, and expediting clerks","264,366","118,215","146,151","44,413","54,623","38,292"
2014,"...Shipping, receiving, and traffic clerks","463,500","330,111","133,389","30,729","31,211","29,372"
2014,...Stock clerks and order fillers,"829,783","546,352","283,431","26,605","27,108","25,745"
2014,"...Weighers, measurers, checkers, and samplers, recordkeeping","62,783","33,794","28,989","34,284","39,691","31,033"
2014,...Secretaries and administrative assistants,"2,267,963","109,810","2,158,153","36,141","41,073","36,004"
2014,...Computer operators,"64,280","35,029","29,251","41,218","50,004","35,821"
2014,...Data entry keyers,"236,645","50,011","186,634","31,421","35,479","30,850"
2014,...Word processors and typists,"194,758","29,341","165,417","33,942","35,117","33,695"
2014,...Desktop publishers,"1,847",767,"1,080","50,779","50,962","47,443"
2014,...Insurance claims and policy processing clerks,"298,694","55,430","243,264","36,111","39,019","35,733"
2014,"...Mail clerks and mail machine operators, except postal service","51,096","24,983","26,113","30,003","31,673","26,519"
2014,"...Office clerks, general","798,828","141,921","656,907","32,573","37,853","32,053"
2014,"...Office machine operators, except computer","18,384","8,958","9,426","31,607","35,214","30,327"
2014,...Proofreaders and copy markers,"6,117","1,817","4,300","36,265","36,679","36,101"
2014,...Statistical assistants,"13,979","5,360","8,619","45,281","60,366","41,460"
2014,"...Office and administrative support workers, all other","471,807","121,141","350,666","39,222","42,369","37,669"
2014,".Natural Resources, Construction, and Maintenance Occupations:","9,807,518","9,424,631","382,887","40,609","40,818","30,881"
2014,"..Farming, Fishing, and Forestry Occupations:","644,459","536,156","108,303","25,282","26,500","18,915"
2014,"...First-line supervisors of farming, fishing, and forestry workers","44,409","38,603","5,806","40,046","40,935","27,206"
2014,...Agricultural inspectors,"10,560","6,890","3,670","50,215","47,665","58,503"
2014,...Animal breeders,"2,494","2,059",435,"31,763","31,537","32,098"
2014,"...Graders and sorters, agricultural products","34,810","12,600","22,210","20,512","25,403","18,205"
2014,...Miscellaneous agricultural workers,"479,993","406,702","73,291","23,645","25,119","17,718"
2014,...Fishing and hunting workers,"19,945","19,198",747,"31,952","32,300","21,692"
2014,...Forest and conservation workers,"9,445","7,846","1,599","32,067","31,899","36,898"
2014,...Logging workers,"42,803","42,258",545,"31,746","31,725","40,922"
2014,..Construction and Extraction Occupations:,"5,306,587","5,174,910","131,677","40,042","40,133","32,481"
2014,...First-line supervisors of construction trades and extraction workers,"608,875","593,015","15,860","57,855","57,943","56,697"
2014,...Boilermakers,"12,626","12,240",386,"55,449","54,633","61,484"
2014,"...Brickmasons, blockmasons, and stonemasons","80,656","79,524","1,132","33,296","32,934","37,068"
2014,...Carpenters,"785,306","774,823","10,483","34,967","35,074","26,575"
2014,"...Carpet, floor, and tile installers and finishers","101,337","99,786","1,551","31,696","31,799","18,773"
2014,"...Cement masons, concrete finishers, and terrazzo workers","35,697","35,186",511,"32,090","32,050","50,698"
2014,...Construction laborers,"1,113,361","1,083,386","29,975","31,395","31,434","29,338"
2014,"...Paving, surfacing, and tamping equipment operators","7,639","7,628",11,"38,677","38,721",-
2014,"...Operating engineers and other construction equipment operators, including pile-driver operators","254,237","250,082","4,155","45,048","45,089","42,351"
2014,"...Drywall installers, ceiling tile installers, and tapers","94,066","90,296","3,770","28,979","29,403","25,106"
2014,...Electricians,"591,640","577,579","14,061","49,809","50,079","36,276"
2014,...Glaziers,"33,384","32,552",832,"36,785","37,167","27,803"
2014,...Insulation workers,"36,601","35,735",866,"37,270","37,390","35,809"
2014,"...Painters, construction and maintenance","365,280","348,513","16,767","30,317","30,488","25,519"
2014,...Paperhangers,"2,377","2,196",181,"35,857","37,280",-
2014,"...Pipelayers, plumbers, pipefitters, and steamfitters","415,539","410,851","4,688","43,790","43,979","35,301"
2014,...Plasterers and stucco masons,"17,452","17,310",142,"30,975","30,904","52,162"
2014,...Reinforcing iron and rebar workers,"3,839","3,394",445,"35,893","35,280","37,461"
2014,...Roofers,"114,990","113,772","1,218","29,618","29,658","27,010"
2014,...Sheet metal workers,"102,627","98,525","4,102","40,254","40,393","34,294"
2014,...Structural iron and steel workers,"45,105","44,229",876,"45,592","45,896","19,964"
2014,"...Helpers, construction trades","28,502","27,465","1,037","26,805","26,857","23,064"
2014,...Construction and building inspectors,"67,847","61,472","6,375","51,884","52,679","42,189"
2014,...Elevator installers and repairers,"20,992","20,987",5,"88,901","88,919",-
2014,...Fence erectors,"17,946","17,787",159,"30,148","30,223",-
2014,...Hazardous materials removal workers,"23,523","20,412","3,111","42,087","45,173","30,026"
2014,...Highway maintenance workers,"83,359","81,025","2,334","38,267","38,457","32,204"
2014,...Rail-track laying and maintenance equipment operators,"12,818","12,470",348,"49,788","50,119","23,911"
2014,...Septic tank servicers and sewer pipe cleaners,"7,362","6,932",430,"40,914","40,902","60,023"
2014,"...Miscellaneous construction and related workers, including solar photovoltaic installers","24,033","23,386",647,"40,310","40,093","43,816"
2014,"...Derrick, rotary drill, and service unit operators, oil, gas, and mining","30,927","30,023",904,"66,914","66,299","100,584"
2014,"...Earth drillers, except oil and gas","23,041","22,728",313,"53,328","53,248",-
2014,"...Explosives workers, ordnance handling experts, and blasters","7,651","6,995",656,"56,525","57,128","52,200"
2014,...Mining machine operators,"58,432","56,917","1,515","61,797","61,769","66,211"
2014,"...Roof bolters, mining","2,812","2,812",0,"75,895","75,895",-
2014,"...Roustabouts, oil and gas","8,932","8,674",258,"41,283","41,892",-
2014,...Helpers--extraction workers,"4,323","4,323",0,"36,244","36,244",-
2014,...Other extraction workers,"61,453","59,880","1,573","54,975","55,072","54,298"
2014,"..Installation, Maintenance, and Repair Occupations:","3,856,472","3,713,565","142,907","44,262","44,462","41,195"
2014,"...First-line supervisors of mechanics, installers, and repairers","247,081","229,489","17,592","56,080","56,361","51,749"
2014,"...Computer, automated teller, and office machine repairers","155,340","136,375","18,965","42,483","42,490","42,400"
2014,...Radio and telecommunications equipment installers and repairers,"138,077","121,794","16,283","54,815","55,556","50,223"
2014,...Avionics technicians,"17,128","15,328","1,800","56,452","56,030","61,741"
2014,"...Electric motor, power tool, and related repairers","20,957","19,802","1,155","48,968","49,388","46,989"
2014,"...Electrical and electronics installers and repairers, transportation equipment",972,972,0,"55,676","55,676",-
2014,"...Electrical and electronics repairers, industrial and utility","10,327","9,440",887,"69,019","70,833","31,137"
2014,"...Electronic equipment installers and repairers, motor vehicles","10,304","9,724",580,"42,208","41,694","53,434"
2014,...Electronic home entertainment equipment installers and repairers,"31,737","30,952",785,"40,723","40,923","23,605"
2014,...Security and fire alarm systems installers,"43,095","42,192",903,"44,478","44,955","33,279"
2014,...Aircraft mechanics and service technicians,"131,138","124,135","7,003","60,063","60,472","33,862"
2014,...Automotive body and related repairers,"120,366","118,270","2,096","38,069","38,474","25,700"
2014,...Automotive glass installers and repairers,"14,403","13,939",464,"35,875","35,783","51,858"
2014,...Automotive service technicians and mechanics,"708,988","698,019","10,969","35,783","35,825","31,006"
2014,...Bus and truck mechanics and diesel engine specialists,"244,443","241,134","3,309","44,796","44,692","48,217"
2014,...Heavy vehicle and mobile equipment service technicians and mechanics,"179,975","178,524","1,451","50,234","50,229","51,960"
2014,...Small engine mechanics,"36,074","35,509",565,"33,243","33,801","26,549"
2014,"...Miscellaneous vehicle and mobile equipment mechanics, installers, and repairers","52,219","51,973",246,"26,509","26,462","42,000"
2014,...Control and valve installers and repairers,"15,923","14,911","1,012","53,367","52,488","55,819"
2014,"...Heating, air conditioning, and refrigeration mechanics and installers","285,439","282,558","2,881","43,023","43,049","42,083"
2014,...Home appliance repairers,"27,045","26,338",707,"35,922","36,247","11,080"
2014,...Industrial and refractory machinery mechanics,"320,231","310,684","9,547","49,975","50,212","33,924"
2014,"...Maintenance and repair workers, general","455,450","440,143","15,307","42,330","42,378","40,901"
2014,"...Maintenance workers, machinery","25,421","24,401","1,020","46,228","46,518","34,629"
2014,...Millwrights,"37,508","36,471","1,037","59,275","60,063","26,845"
2014,...Electrical power-line installers and repairers,"99,261","98,434",827,"70,579","70,544","80,980"
2014,...Telecommunications line installers and repairers,"114,904","108,814","6,090","50,352","50,306","50,778"
2014,...Precision instrument and equipment repairers,"48,521","44,066","4,455","49,569","50,694","37,416"
2014,"...Coin, vending, and amusement machine servicers and repairers","26,705","23,680","3,025","35,071","35,511","30,804"
2014,...Commercial divers,"1,751","1,598",153,"35,756","32,088",-
2014,...Locksmiths and safe repairers,"17,618","16,688",930,"41,155","41,324","36,616"
2014,...Manufactured building and mobile home installers,"4,358","3,773",585,"27,975","28,094","27,672"
2014,...Riggers,"10,307","10,099",208,"41,040","40,729",-
2014,...Signal and track switch repairers,"4,597","4,493",104,"76,339","76,354",-
2014,"...Helpers--installation, maintenance, and repair workers","15,393","14,021","1,372","27,725","27,592","40,141"
2014,"...Other installation, maintenance, and repair workers, including wind turbine service technicians","183,416","174,822","8,594","38,808","39,292","33,874"
2014,..Production Occupations:,"7,047,746","5,254,651","1,793,095","35,891","40,113","26,561"
2014,...First-line supervisors of production and operating workers,"816,079","666,603","149,476","51,771","54,300","40,885"
2014,"...Aircraft structure, surfaces, rigging, and systems assemblers","5,213","3,519","1,694","41,502","50,719","30,327"
2014,"...Electrical, electronics, and electromechanical assemblers","105,081","53,326","51,755","29,466","32,037","26,225"
2014,...Engine and other machine assemblers,"11,797","10,235","1,562","43,804","45,531","33,914"
2014,...Structural metal fabricators and fitters,"22,590","21,605",985,"41,335","41,450","38,768"
2014,...Miscellaneous assemblers and fabricators,"796,167","516,231","279,936","30,860","32,369","26,764"
2014,...Bakers,"134,823","68,615","66,208","24,716","26,599","21,937"
2014,"...Butchers and other meat, poultry, and fish processing workers","190,986","148,006","42,980","28,251","30,576","23,376"
2014,"...Food and tobacco roasting, baking, and drying machine operators and tenders","5,615","3,821","1,794","31,989","40,384","21,941"
2014,...Food batchmakers,"54,655","25,568","29,087","27,119","31,660","24,710"
2014,...Food cooking machine operators and tenders,"6,032","3,826","2,206","29,500","28,892","30,404"
2014,"...Food processing workers, all other","103,888","71,012","32,876","30,222","31,163","27,164"
2014,...Computer control programmers and operators,"73,475","68,096","5,379","44,477","45,314","36,908"
2014,"...Extruding and drawing machine setters, operators, and tenders, metal and plastic","10,628","9,371","1,257","36,487","37,160","30,716"
2014,"...Forging machine setters, operators, and tenders, metal and plastic","6,713","6,573",140,"40,213","40,276","36,667"
2014,"...Rolling machine setters, operators, and tenders, metal and plastic","7,334","5,388","1,946","36,745","41,082","34,784"
2014,"...Cutting, punching, and press machine setters, operators, and tenders, metal and plastic","67,361","54,074","13,287","32,109","33,704","26,228"
2014,"...Drilling and boring machine tool setters, operators, and tenders, metal and plastic","4,392","3,918",474,"37,299","40,449","25,875"
2014,"...Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic","40,553","36,065","4,488","35,032","35,366","31,274"
2014,"...Lathe and turning machine tool setters, operators, and tenders, metal and plastic","8,993","8,245",748,"41,151","41,808","30,361"
2014,"...Milling and planing machine setters, operators, and tenders, metal and plastic","1,209","1,105",104,"27,193","27,220","21,667"
2014,...Machinists,"325,737","312,996","12,741","45,348","45,703","36,037"
2014,"...Metal furnace operators, tenders, pourers, and casters","20,557","19,649",908,"41,694","42,324","24,758"
2014,"...Model makers and patternmakers, metal and plastic","4,953","4,243",710,"52,454","56,152","42,316"
2014,"...Molders and molding machine setters, operators, and tenders, metal and plastic","33,297","26,025","7,272","35,424","36,575","30,828"
2014,"...Multiple machine tool setters, operators, and tenders, metal and plastic","3,601","3,082",519,"40,328","40,971","35,596"
2014,...Tool and die makers,"52,437","51,301","1,136","52,840","53,158","40,671"
2014,"...Welding, soldering, and brazing workers","507,586","479,944","27,642","39,371","40,048","30,576"
2014,"...Heat treating equipment setters, operators, and tenders, metal and plastic","6,883","6,474",409,"39,515","39,286","47,461"
2014,"...Layout workers, metal and plastic","7,202","6,738",464,"41,710","42,056","7,447"
2014,"...Plating and coating machine setters, operators, and tenders, metal and plastic","13,349","11,756","1,593","32,844","33,717","23,317"
2014,"...Tool grinders, filers, and sharpeners","4,744","4,206",538,"37,108","40,120","11,921"
2014,"...Metal workers and plastic workers, all other","327,533","257,556","69,977","33,543","36,084","26,883"
2014,...Prepress technicians and workers,"23,027","12,359","10,668","35,730","38,750","30,751"
2014,"...Printing workers, except prepress technicians and workers","161,075","127,666","33,409","36,032","38,735","27,047"
2014,...Laundry and dry-cleaning workers,"123,108","53,643","69,465","21,818","25,658","20,175"
2014,"...Pressers, textile, garment, and related materials","27,738","11,789","15,949","20,726","26,958","18,203"
2014,...Sewing machine operators,"131,301","37,986","93,315","21,046","22,705","20,553"
2014,...Shoe and leather workers and repairers,"6,811","5,365","1,446","22,535","23,836","16,783"
2014,...Shoe machine operators and tenders,"3,372","1,399","1,973","26,917","27,860","26,618"
2014,"...Tailors, dressmakers, and sewers","42,695","14,546","28,149","26,373","31,520","24,129"
2014,...Textile bleaching and dyeing machine operators and tenders,"3,636","2,571","1,065","25,546","25,951","22,306"
2014,"...Textile cutting machine setters, operators, and tenders","6,055","4,443","1,612","26,584","28,294","16,828"
2014,"...Textile knitting and weaving machine setters, operators, and tenders","6,424","2,305","4,119","30,671","32,454","30,236"
2014,"...Textile winding, twisting, and drawing out machine setters, operators, and tenders","10,083","4,484","5,599","26,099","27,544","24,357"
2014,...Fabric and apparel patternmakers,"2,304",487,"1,817","51,661","54,917","51,546"
2014,...Upholsterers,"25,207","20,931","4,276","28,450","30,614","25,055"
2014,"...Miscellaneous textile, apparel, and furnishings workers, including extruding and forming machine setters, operators, and tenders, synthetic and glass fibers","13,973","9,476","4,497","27,055","27,507","26,217"
2014,...Cabinetmakers and bench carpenters,"43,107","40,987","2,120","31,453","31,498","27,234"
2014,...Furniture finishers,"9,708","8,055","1,653","28,150","30,625","24,344"
2014,"...Sawing machine setters, operators, and tenders, wood","25,601","23,721","1,880","27,147","27,425","25,624"
2014,"...Woodworking machine setters, operators, and tenders, except sawing","14,401","12,320","2,081","27,081","28,391","21,618"
2014,"...Miscellaneous woodworkers, including model makers and patternmakers","19,152","17,451","1,701","32,078","32,850","21,865"
2014,"...Power plant operators, distributors, and dispatchers","42,069","40,031","2,038","80,491","80,741","75,684"
2014,...Stationary engineers and boiler operators,"72,810","70,470","2,340","56,372","56,873","40,792"
2014,...Water and wastewater treatment plant and system operators,"77,537","74,364","3,173","46,654","46,712","41,310"
2014,...Miscellaneous plant and system operators,"35,897","32,870","3,027","64,422","65,610","46,611"
2014,"...Chemical processing machine setters, operators, and tenders","49,740","44,141","5,599","51,330","52,007","36,241"
2014,"...Crushing, grinding, polishing, mixing, and blending workers","77,424","68,323","9,101","36,940","37,868","29,334"
2014,...Cutting workers,"47,784","36,316","11,468","28,343","30,782","21,981"
2014,"...Extruding, forming, pressing, and compacting machine setters, operators, and tenders","25,281","21,996","3,285","35,956","36,816","28,433"
2014,"...Furnace, kiln, oven, drier, and kettle operators and tenders","10,960","9,793","1,167","46,312","46,117","49,728"
2014,"...Inspectors, testers, sorters, samplers, and weighers","651,046","422,158","228,888","40,334","46,622","30,672"
2014,...Jewelers and precious stone and metal workers,"27,267","19,997","7,270","31,904","38,194","21,932"
2014,"...Medical, dental, and ophthalmic laboratory technicians","61,289","30,202","31,087","36,689","40,940","34,086"
2014,...Packaging and filling machine operators and tenders,"204,716","100,367","104,349","25,327","28,310","22,746"
2014,...Painting workers,"111,570","99,214","12,356","36,655","37,361","27,478"
2014,...Photographic process workers and processing machine operators,"24,063","12,563","11,500","28,406","38,140","22,254"
2014,...Semiconductor processors,"1,842","1,121",721,"36,199","36,624","35,526"
2014,...Adhesive bonding machine operators and tenders,"7,013","4,559","2,454","35,672","41,820","21,858"
2014,"...Cleaning, washing, and metal pickling equipment operators and tenders","5,395","3,542","1,853","30,043","35,086","25,778"
2014,...Cooling and freezing equipment operators and tenders,"2,034","1,835",199,"45,539","45,723",-
2014,...Etchers and engravers,"6,350","4,775","1,575","32,366","35,976","26,367"
2014,"...Molders, shapers, and casters, except metal and plastic","22,359","19,670","2,689","32,152","34,116","22,129"
2014,"...Paper goods machine setters, operators, and tenders","21,451","17,286","4,165","41,050","49,539","21,531"
2014,...Tire builders,"11,516","10,922",594,"50,843","50,906","48,971"
2014,...Helpers--production workers,"28,067","22,112","5,955","27,463","30,078","22,101"
2014,"...Production workers, all other","942,025","704,868","237,157","32,296","35,949","26,504"
2014,..Transportation Occupations:,"3,777,077","3,408,321","368,756","40,763","41,394","31,001"
2014,...Supervisors of transportation and material moving workers,"180,426","146,478","33,948","50,717","52,151","39,700"
2014,...Aircraft pilots and flight engineers,"86,766","83,117","3,649","99,152","100,263","64,765"
2014,...Air traffic controllers and airfield operations specialists,"32,904","24,882","8,022","89,236","90,321","81,404"
2014,...Flight attendants,"50,986","11,818","39,168","44,303","53,200","42,237"
2014,"...Ambulance drivers and attendants, except emergency medical technicians","10,871","7,848","3,023","23,850","27,537","20,670"
2014,...Bus drivers,"267,775","161,334","106,441","32,414","36,535","27,795"
2014,...Driver/sales workers and truck drivers,"2,569,929","2,455,007","114,922","40,913","41,201","30,173"
2014,...Taxi drivers and chauffeurs,"237,024","210,214","26,810","27,206","28,081","23,131"
2014,"...Motor vehicle operators, all other","20,578","17,369","3,209","26,489","26,820","25,587"
2014,...Locomotive engineers and operators,"46,130","44,021","2,109","78,092","78,583","61,334"
2014,"...Railroad brake, signal, and switch operators","3,808","3,808",0,"57,310","57,310",-
2014,...Railroad conductors and yardmasters,"46,802","44,966","1,836","65,538","66,317","47,697"
2014,"...Subway, streetcar, and other rail transportation workers","11,165","9,845","1,320","61,113","61,943","52,345"
2014,...Sailors and marine oilers,"15,078","14,524",554,"43,772","43,583","45,610"
2014,...Ship and boat captains and operators,"26,446","26,132",314,"60,418","60,870","21,157"
2014,...Ship engineers,"3,119","2,937",182,"89,141","100,129","23,896"
2014,...Bridge and lock tenders,"2,746","2,017",729,"50,870","58,365","30,232"
2014,...Parking lot attendants,"43,942","38,141","5,801","24,865","25,416","20,614"
2014,...Automotive and watercraft service attendants,"51,714","46,618","5,096","21,903","22,045","20,550"
2014,...Transportation inspectors,"41,802","35,678","6,124","57,458","60,550","40,845"
2014,"...Transportation attendants, except flight attendants","10,943","6,974","3,969","32,938","41,391","26,631"
2014,...Other transportation workers,"16,123","14,593","1,530","36,973","36,573","43,882"
2014,..Material Moving Occupations:,"2,508,538","2,051,032","457,506","30,037","30,982","23,841"
2014,...Conveyor operators and tenders,"4,462","3,564",898,"37,988","38,779","36,176"
2014,...Crane and tower operators,"56,717","55,289","1,428","51,753","51,748","51,867"
2014,"...Dredge, excavating, and loading machine operators","24,385","24,257",128,"45,314","45,190","51,364"
2014,...Hoist and winch operators,"5,627","5,074",553,"39,610","37,671","65,856"
2014,...Industrial truck and tractor operators,"446,646","416,492","30,154","31,579","31,580","31,558"
2014,...Cleaners of vehicles and equipment,"217,057","191,159","25,898","24,655","25,047","21,828"
2014,"...Laborers and freight, stock, and material movers, hand","1,333,857","1,113,986","219,871","30,256","30,949","25,457"
2014,...Machine feeders and offbearers,"16,791","10,533","6,258","26,963","28,868","23,022"
2014,"...Packers and packagers, hand","274,739","113,331","161,408","22,107","24,295","21,153"
2014,...Pumping station operators,"24,642","23,111","1,531","60,028","60,028","60,208"
2014,...Refuse and recyclable material collectors,"66,445","61,465","4,980","30,571","30,512","32,203"
2014,...Mine shuttle car operators,"1,331","1,277",54,"65,463","51,595",-
2014,"...Tank car, truck, and ship loaders","3,994","3,498",496,"32,318","33,566","19,329"
2014,"...Material moving workers, all other","31,845","27,996","3,849","36,333","36,930","31,958"
2015,Chief executives,"1,040,875","796,280","244,595","126,200","140,057","101,496"
2015,General and operations managers,"820,262","582,065","238,197","69,820","75,067","57,384"
2015,Legislators,"11,383","6,260","5,123","61,769","70,789","56,731"
2015,Advertising and promotions managers,"42,778","19,268","23,510","61,440","70,913","55,329"
2015,Marketing and sales managers,"819,708","463,834","355,874","80,734","95,761","65,921"
2015,Public relations and fundraising managers,"52,633","19,478","33,155","78,347","84,675","72,278"
2015,Administrative services managers,"135,020","81,001","54,019","61,901","68,249","56,589"
2015,Computer and information systems managers,"550,033","400,987","149,046","101,338","104,424","92,260"
2015,Financial managers,"1,075,868","514,557","561,311","75,203","97,095","60,996"
2015,Compensation and benefits managers,"18,273","4,488","13,785","77,079","106,935","70,594"
2015,Human resources managers,"346,818","136,261","210,557","71,789","80,464","67,815"
2015,Training and development managers,"45,083","22,499","22,584","74,067","75,903","71,835"
2015,Industrial production managers,"224,674","180,386","44,288","73,812","76,055","66,667"
2015,Purchasing managers,"180,237","94,739","85,498","71,940","81,136","65,993"
2015,"Transportation, storage, and distribution managers","208,783","168,799","39,984","52,382","53,030","51,266"
2015,"Farmers, ranchers, and other agricultural managers","478,065","425,953","52,112","41,566","42,400","28,800"
2015,Construction managers,"519,273","481,677","37,596","70,871","71,257","61,768"
2015,Education administrators,"725,830","262,810","463,020","70,002","80,060","62,613"
2015,Architectural and engineering managers,"142,692","130,504","12,188","126,098","125,849","131,780"
2015,Food service managers,"799,339","440,295","359,044","36,830","41,550","31,660"
2015,Funeral service managers,"6,678","5,043","1,635","58,968","62,545","51,774"
2015,Gaming managers,"15,573","9,255","6,318","51,822","60,539","45,571"
2015,Lodging managers,"111,620","57,502","54,118","42,869","49,199","40,726"
2015,Medical and health services managers,"584,635","172,461","412,174","70,550","83,190","65,667"
2015,Natural sciences managers,"19,346","9,350","9,996","78,026","101,096","70,411"
2015,Postmasters and mail superintendents,"20,609","9,897","10,712","69,456","74,036","64,742"
2015,"Property, real estate, and community association managers","461,757","234,252","227,505","52,153","61,333","46,957"
2015,Social and community service managers,"293,821","95,879","197,942","55,506","66,320","51,472"
2015,Emergency management directors,"6,950","4,429","2,521","61,161","61,088","61,302"
2015,"Managers, all other","3,681,343","2,443,030","1,238,313","76,680","82,139","66,153"
2015,Business and Financial Operations Occupations,"5,914,658","2,699,566","3,215,092","61,547","71,816","55,043"
2015,"Agents and business managers of artists, performers, and athletes","28,197","16,204","11,993","55,086","60,167","43,617"
2015,"Buyers and purchasing agents, farm products","8,890","6,538","2,352","50,504","51,087","43,750"
2015,"Wholesale and retail buyers, except farm products","138,703","70,538","68,165","42,479","41,549","45,473"
2015,"Purchasing agents, except wholesale, retail, and farm products","243,673","116,426","127,247","52,118","56,516","50,429"
2015,"Claims adjusters, appraisers, examiners, and investigators","264,364","106,214","158,150","51,638","58,069","48,172"
2015,Compliance officers,"203,916","96,365","107,551","65,541","70,880","60,193"
2015,Cost estimators,"117,961","102,374","15,587","62,038","65,039","47,652"
2015,Human resources workers,"622,517","165,517","457,000","55,712","62,608","52,960"
2015,"Compensation, benefits, and job analysis specialists","49,272","9,570","39,702","50,547","66,311","48,544"
2015,Training and development specialists,"124,732","55,168","69,564","56,712","65,481","51,318"
2015,Logisticians,"118,827","80,188","38,639","51,414","53,598","49,257"
2015,Management analysts,"601,323","356,627","244,696","81,491","90,316","72,526"
2015,"Meeting, convention, and event planners","84,357","18,995","65,362","46,795","52,198","46,016"
2015,Fundraisers,"69,606","18,867","50,739","60,257","70,945","57,197"
2015,Market research analysts and marketing specialists,"223,163","101,313","121,850","67,036","80,482","60,564"
2015,"Business operations specialists, all other","240,307","113,340","126,967","61,388","71,857","52,542"
2015,Accountants and auditors,"1,590,845","635,022","955,823","61,630","74,290","55,355"
2015,Appraisers and assessors of real estate,"75,621","48,090","27,531","55,113","62,041","45,713"
2015,Budget analysts,"42,992","18,004","24,988","75,207","83,503","72,121"
2015,Credit analysts,"25,831","11,562","14,269","51,742","54,170","50,368"
2015,Financial analysts,"191,432","113,535","77,897","80,779","86,313","73,117"
2015,Personal financial advisors,"310,815","216,465","94,350","87,023","100,744","62,398"
2015,Insurance underwriters,"100,406","36,810","63,596","61,257","70,294","56,889"
2015,Financial examiners,"11,144","5,834","5,310","79,197","86,633","76,190"
2015,Credit counselors and loan officers,"273,231","120,061","153,170","55,986","75,368","47,329"
2015,"Tax examiners and collectors, and revenue agents","50,457","16,381","34,076","51,028","62,186","47,388"
2015,Tax preparers,"52,627","22,243","30,384","52,136","62,228","45,869"
2015,"Financial specialists, all other","49,449","21,315","28,134","64,187","92,271","50,356"
2015,"Computer, Engineering, and Science Occupations","7,040,467","5,355,898","1,684,569","77,400","81,089","68,236"
2015,Computer and Mathematical Occupations,"3,679,444","2,766,278","913,166","80,339","82,130","71,378"
2015,Computer and information research scientists,"16,892","12,047","4,845","80,981","85,716","71,493"
2015,Computer systems analysts,"426,775","265,833","160,942","77,420","82,774","70,706"
2015,Information security analysts,"62,969","50,625","12,344","87,209","90,764","75,800"
2015,Computer programmers,"381,192","300,845","80,347","83,138","85,773","77,459"
2015,"Software developers, applications and systems software","1,037,453","839,190","198,263","97,763","100,697","86,856"
2015,Web developers,"139,635","93,046","46,589","61,543","62,432","58,768"
2015,Computer support specialists,"528,080","400,613","127,467","56,777","57,650","52,583"
2015,Database administrators,"98,628","64,000","34,628","76,971","86,021","64,495"
2015,Network and computer systems administrators,"190,100","156,374","33,726","70,574","71,367","65,148"
2015,Computer network architects,"103,813","94,936","8,877","95,506","95,720","92,370"
2015,"Computer occupations, all other","502,477","386,665","115,812","69,200","70,207","66,684"
2015,Actuaries,"22,141","14,827","7,314","102,240","112,444","92,323"
2015,Mathematicians,"2,100","1,291",809,"86,951","103,750","65,179"
2015,Operations research analysts,"129,326","66,333","62,993","77,057","86,722","70,289"
2015,Statisticians,"33,912","17,309","16,603","83,209","87,300","80,260"
2015,Miscellaneous mathematical science occupations,"3,951","2,344","1,607","76,250","82,500","62,345"
2015,Architecture and Engineering Occupations,"2,353,916","2,024,657","329,259","80,270","81,198","70,435"
2015,"Architects, except naval","147,505","111,828","35,677","76,033","80,488","63,891"
2015,"Surveyors, cartographers, and photogrammetrists","25,698","21,372","4,326","61,862","62,003","56,677"
2015,Aerospace engineers,"104,657","92,536","12,121","101,228","102,004","90,768"
2015,Agricultural engineers,"3,091","2,915",176,"78,423","78,679","47,268"
2015,Biomedical engineers,"11,102","9,850","1,252","76,167","76,923","62,000"
2015,Chemical engineers,"56,266","47,775","8,491","100,960","100,944","101,063"
2015,Civil engineers,"276,172","242,805","33,367","82,611","85,482","75,346"
2015,Computer hardware engineers,"47,062","40,447","6,615","95,440","97,034","84,479"
2015,Electrical and electronics engineers,"190,417","174,106","16,311","92,880","95,103","81,359"
2015,Environmental engineers,"25,754","19,312","6,442","80,846","82,150","75,857"
2015,"Industrial engineers, including health and safety","179,731","145,147","34,584","76,826","77,713","71,361"
2015,Marine engineers and naval architects,"10,832","10,002",830,"90,353","90,095","100,404"
2015,Materials engineers,"38,312","33,756","4,556","80,694","81,705","69,452"
2015,Mechanical engineers,"225,549","206,416","19,133","82,760","83,340","80,750"
2015,"Mining and geological engineers, including mining safety engineers","9,279","8,253","1,026","89,517","87,399","101,360"
2015,Nuclear engineers,"6,116","5,449",667,"111,462","113,113","102,149"
2015,Petroleum engineers,"28,922","25,358","3,564","125,678","131,162","111,271"
2015,"Engineers, all other","474,766","412,308","62,458","92,062","95,216","81,156"
2015,Drafters,"124,921","104,061","20,860","51,609","52,192","47,475"
2015,"Engineering technicians, except drafters","316,833","263,123","53,710","55,024","56,580","46,172"
2015,Surveying and mapping technicians,"50,931","47,838","3,093","50,504","50,771","45,360"
